scenario,distance_source,stage,origin_id,destination_id,destination_physical_id,flow_tons,distance_km,tonne_km
road_factor_low,proxy,source_collection,GD08,C20_E,C20,46.345198742358086,94.606199285887,4384.543108163569
road_factor_low,proxy,source_collection,GD09,C09_S,C09,133.24628544978165,0.0,0.0
road_factor_low,proxy,source_collection,GD10,C09_S,C09,22.15134255021836,124.09390635390851,2748.846628040146
road_factor_low,proxy,source_collection,GD10,C20_E,C20,31.438172794759808,116.91460276611036,3675.5814839916807
road_factor_low,proxy,source_collection,GD11,C09_S,C09,265.7669875196506,75.99207738592366,20196.1854822171
road_factor_low,proxy,source_collection,GD12,C09_S,C09,203.6240342358079,136.47069170054098,27788.712799015342
road_factor_low,proxy,source_collection,GD13,C17_E,C17,63.72464827074236,90.01741986560542,5736.328419175441
road_factor_low,proxy,source_collection,GD14,C17_E,C17,36.206226751091705,139.55698637643448,5052.831893444203
road_factor_low,proxy,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
road_factor_low,proxy,source_collection,GD18,C17_E,C17,43.45054335371179,101.92757426491885,4428.808484536534
road_factor_low,proxy,source_collection,GD19,C20_E,C20,30.413076908296944,30.987987990845227,942.440061998958
road_factor_low,proxy,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
road_factor_low,proxy,source_collection,GD21,C17_E,C17,28.9657492139738,77.28429011182403,2238.59736555909
road_factor_low,proxy,collection_echelon,C09_S,P18,P18,1149.6989585279484,0.0,0.0
road_factor_low,proxy,collection_recycling,C09_S,P01,P01,1535.15520869476,110.68138409207629,169913.10329449625
road_factor_low,proxy,collection_recycling,C17_E,P01,P01,300.00000000000057,326.42616900324913,97927.85070097493
road_factor_low,proxy,collection_recycling,C20_E,P01,P01,300.0,144.11372432008474,43234.117296025426
road_factor_low,proxy,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
road_factor_low,proxy,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
road_factor_low,proxy,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
road_factor_high,proxy,source_collection,GD01,C02_S,C02,902.1803930131005,135.52427330769893,122267.34215555467
road_factor_high,proxy,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
road_factor_high,proxy,source_collection,GD03,C02_S,C02,106.30372375545852,75.42484938505226,8017.94235332566
road_factor_high,proxy,source_collection,GD04,C20_E,C20,119.38725898689955,49.9403896245604,5962.246230014064
road_factor_high,proxy,source_collection,GD05,C02_S,C02,42.52526317030478,143.00182171268108,6081.190102164767
road_factor_high,proxy,source_collection,GD05,C17_E,C17,188.4789862270751,87.29264094540602,16452.828470474193
road_factor_high,proxy,source_collection,GD08,C20_E,C20,46.345198742358086,111.80732642877555,5181.732764193309
road_factor_high,proxy,source_collection,GD09,C02_S,C02,133.24628544978165,94.95783124159654,12652.778287309966
road_factor_high,proxy,source_collection,GD10,C20_E,C20,53.58951534497817,138.17180326903951,7404.5599715294975
road_factor_high,proxy,source_collection,GD11,C02_S,C02,265.7669875196506,79.93645471013853,21244.470761314504
road_factor_high,proxy,source_collection,GD12,C02_S,C02,203.6240342358079,89.17124898899252,18157.409456984362
road_factor_high,proxy,source_collection,GD13,C02_S,C02,63.72464827074236,130.72004997331223,8330.089206483186
road_factor_high,proxy,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
road_factor_high,proxy,source_collection,GD18,C17_E,C17,43.45054335371179,120.45986049490409,5234.046390815904
road_factor_high,proxy,source_collection,GD19,C20_E,C20,30.413076908296944,36.62216762554436,1113.792800544223
road_factor_high,proxy,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
road_factor_high,proxy,source_collection,GD21,C17_E,C17,28.9657492139738,91.33597922306477,2645.615068388016
road_factor_high,proxy,collection_echelon,C02_S,P16,P16,1123.8466914362461,0.0,0.0
road_factor_high,proxy,collection_recycling,C02_S,P01,P01,1464.9925129742333,177.80491799097874,260482.8736267814
road_factor_high,proxy,collection_recycling,C17_E,P01,P01,300.00000000000057,385.7763815492944,115732.91446478854
road_factor_high,proxy,collection_recycling,C20_E,P01,P01,322.1513425502184,170.31621965100925,54867.59881865051
road_factor_high,proxy,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
road_factor_high,proxy,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
road_factor_high,proxy,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
road_factor_high,proxy,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
road_factor_high,proxy,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
organization_self,osrm,source_collection,GD01,C02_S,C02,120.8589654971618,141.4812,17099.271469297048
organization_self,osrm,source_collection,GD01,C17_S,C17,781.3214275159388,97.7622,76383.70166109872
organization_self,osrm,source_collection,GD02,C02_S,C02,871.4678689956334,0.0,0.0
organization_self,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
organization_self,osrm,source_collection,GD04,C20_S,C20,119.38725798689956,46.2723,5524.323017747212
organization_self,osrm,source_collection,GD05,C17_S,C17,231.00424939737988,85.2239,19687.083050217363
organization_self,osrm,source_collection,GD08,C20_S,C20,46.345197742358096,114.1457,5290.105037939885
organization_self,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
organization_self,osrm,source_collection,GD10,C20_S,C20,53.58951534497817,127.7243,6844.683334776595
organization_self,osrm,source_collection,GD11,C02_S,C02,265.7669875196507,74.33330000000001,19755.337213394454
organization_self,osrm,source_collection,GD12,C02_S,C02,203.62403423580795,85.22619999999999,17354.102666587813
organization_self,osrm,source_collection,GD13,C02_S,C02,63.72464827074235,126.4266,8056.490617065834
organization_self,osrm,source_collection,GD17,C17_S,C17,39.104721205240175,0.0,0.0
organization_self,osrm,source_collection,GD18,C17_S,C17,43.45054335371179,109.3077,4749.478957744522
organization_self,osrm,source_collection,GD19,C20_S,C20,30.413075908296953,30.5228,928.2922333337663
organization_self,osrm,source_collection,GD20,C20_S,C20,72.41629156768562,0.0,0.0
organization_self,osrm,source_collection,GD21,C17_S,C17,28.96574821397381,99.117,2870.9980657244423
organization_self,osrm,collection_echelon,C17_S,P20E,P20E,1123.8466896862444,0.0,0.0
organization_self,osrm,collection_recycling,C02_S,P01,P01,1764.9925137242362,159.5111,281535.897355918
organization_self,osrm,collection_recycling,C20_S,P01,P01,322.1513385502184,157.7425,50816.95752125783
organization_self,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
organization_self,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
organization_self,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
organization_self,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
organization_self,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
organization_entrusted,osrm,source_collection,GD01,C02_E,C02,120.85896549716149,141.4812,17099.271469297004
organization_entrusted,osrm,source_collection,GD01,C17_E,C17,781.3214275159391,97.7622,76383.70166109875
organization_entrusted,osrm,source_collection,GD02,C02_E,C02,871.4678689956334,0.0,0.0
organization_entrusted,osrm,source_collection,GD03,C02_E,C02,106.30372375545852,102.1378,10857.628476190272
organization_entrusted,osrm,source_collection,GD04,C20_E,C20,119.38725798689956,46.2723,5524.323017747212
organization_entrusted,osrm,source_collection,GD05,C17_E,C17,231.00424939737982,85.2239,19687.08305021736
organization_entrusted,osrm,source_collection,GD08,C20_E,C20,46.345197742358096,114.1457,5290.105037939885
organization_entrusted,osrm,source_collection,GD09,C02_E,C02,133.24628544978165,88.7728,11828.645848976377
organization_entrusted,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
organization_entrusted,osrm,source_collection,GD11,C02_E,C02,265.7669875196507,74.33330000000001,19755.337213394454
organization_entrusted,osrm,source_collection,GD12,C02_E,C02,203.6240342358079,85.22619999999999,17354.10266658781
organization_entrusted,osrm,source_collection,GD13,C02_E,C02,63.72464827074236,126.4266,8056.490617065835
organization_entrusted,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
organization_entrusted,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
organization_entrusted,osrm,source_collection,GD19,C20_E,C20,30.413075908296953,30.5228,928.2922333337663
organization_entrusted,osrm,source_collection,GD20,C20_E,C20,72.41629156768562,0.0,0.0
organization_entrusted,osrm,source_collection,GD21,C17_E,C17,28.96574821397381,99.117,2870.9980657244423
organization_entrusted,osrm,collection_echelon,C17_E,P20E,P20E,1123.8466896862446,0.0,0.0
organization_entrusted,osrm,collection_recycling,C02_E,P01,P01,1764.992513724236,159.5111,281535.89735591796
organization_entrusted,osrm,collection_recycling,C20_E,P01,P01,322.1513385502184,157.7425,50816.95752125783
organization_entrusted,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
organization_entrusted,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
organization_entrusted,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
organization_entrusted,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
organization_entrusted,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
self_build_cost_low,osrm,source_collection,GD01,C02_S,C02,120.8589647471617,141.4812,17099.271363186133
self_build_cost_low,osrm,source_collection,GD01,C17_S,C17,781.3214282659387,97.7622,76383.70173442036
self_build_cost_low,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
self_build_cost_low,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
self_build_cost_low,osrm,source_collection,GD04,C20_S,C20,119.38725898689955,46.2723,5524.3230640195125
self_build_cost_low,osrm,source_collection,GD05,C17_S,C17,231.00424939737988,85.2239,19687.083050217363
self_build_cost_low,osrm,source_collection,GD08,C20_S,C20,46.345198742358086,114.1457,5290.1051520855835
self_build_cost_low,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
self_build_cost_low,osrm,source_collection,GD10,C20_S,C20,53.58951534497817,127.7243,6844.683334776595
self_build_cost_low,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
self_build_cost_low,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
self_build_cost_low,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
self_build_cost_low,osrm,source_collection,GD17,C17_S,C17,39.104721205240175,0.0,0.0
self_build_cost_low,osrm,source_collection,GD18,C17_S,C17,43.45054335371179,109.3077,4749.478957744522
self_build_cost_low,osrm,source_collection,GD19,C20_S,C20,30.413076908296944,30.5228,928.2922638565659
self_build_cost_low,osrm,source_collection,GD20,C20_S,C20,72.4162925676856,0.0,0.0
self_build_cost_low,osrm,source_collection,GD21,C17_S,C17,28.9657492139738,99.117,2870.9981648414414
self_build_cost_low,osrm,collection_echelon,C17_S,P20E,P20E,1123.8466914362443,0.0,0.0
self_build_cost_low,osrm,collection_recycling,C02_S,P01,P01,1764.992512974236,159.5111,281535.8972362846
self_build_cost_low,osrm,collection_recycling,C20_S,P01,P01,322.1513425502184,157.7425,50816.958152227824
self_build_cost_low,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
self_build_cost_low,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
self_build_cost_low,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
self_build_cost_low,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
self_build_cost_low,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
self_build_cost_high,osrm,source_collection,GD01,C02_E,C02,120.85896474716174,141.4812,17099.27136318614
self_build_cost_high,osrm,source_collection,GD01,C17_E,C17,781.3214282659387,97.7622,76383.70173442036
self_build_cost_high,osrm,source_collection,GD02,C02_E,C02,871.4678689956331,0.0,0.0
self_build_cost_high,osrm,source_collection,GD03,C02_E,C02,106.30372375545852,102.1378,10857.628476190272
self_build_cost_high,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
self_build_cost_high,osrm,source_collection,GD05,C17_E,C17,231.00424939737988,85.2239,19687.083050217363
self_build_cost_high,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
self_build_cost_high,osrm,source_collection,GD09,C02_E,C02,133.24628544978165,88.7728,11828.645848976377
self_build_cost_high,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
self_build_cost_high,osrm,source_collection,GD11,C02_E,C02,265.7669875196506,74.33330000000001,19755.337213394447
self_build_cost_high,osrm,source_collection,GD12,C02_E,C02,203.6240342358079,85.22619999999999,17354.10266658781
self_build_cost_high,osrm,source_collection,GD13,C02_E,C02,63.72464827074236,126.4266,8056.490617065835
self_build_cost_high,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
self_build_cost_high,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
self_build_cost_high,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
self_build_cost_high,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
self_build_cost_high,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
self_build_cost_high,osrm,collection_echelon,C17_E,P20E,P20E,1123.8466914362443,0.0,0.0
self_build_cost_high,osrm,collection_recycling,C02_E,P01,P01,1764.992512974236,159.5111,281535.8972362846
self_build_cost_high,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
self_build_cost_high,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
self_build_cost_high,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
self_build_cost_high,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
self_build_cost_high,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
self_build_cost_high,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
collection_capacity_low,osrm,source_collection,GD01,C09_S,C09,308.4303044541484,138.7404,42791.74381209033
collection_capacity_low,osrm,source_collection,GD01,C17_S,C17,593.750088558952,97.7622,58046.314907717984
collection_capacity_low,osrm,source_collection,GD02,C02_E,C02,804.6868232052391,0.0,0.0
collection_capacity_low,osrm,source_collection,GD02,C09_S,C09,66.78104579039314,88.19930000000001,5890.041491980622
collection_capacity_low,osrm,source_collection,GD03,C02_E,C02,106.30372375545852,102.1378,10857.628476190272
collection_capacity_low,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
collection_capacity_low,osrm,source_collection,GD05,C17_S,C17,231.00424939737988,85.2239,19687.083050217363
collection_capacity_low,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
collection_capacity_low,osrm,source_collection,GD09,C09_S,C09,133.24628544978165,0.0,0.0
collection_capacity_low,osrm,source_collection,GD10,C09_S,C09,22.15134255021831,131.9282,2922.386750233711
collection_capacity_low,osrm,source_collection,GD10,C20_E,C20,31.438172794759858,127.7243,4015.4186134897463
collection_capacity_low,osrm,source_collection,GD11,C09_S,C09,265.7669875196506,95.089,25271.51707625606
collection_capacity_low,osrm,source_collection,GD12,C09_S,C09,203.6240342358079,146.90079999999998,29912.533528467564
collection_capacity_low,osrm,source_collection,GD13,C17_S,C17,63.72464827074236,104.2271,6641.8352877794905
collection_capacity_low,osrm,source_collection,GD17,C17_S,C17,39.104721205240175,0.0,0.0
collection_capacity_low,osrm,source_collection,GD18,C17_S,C17,43.45054335371179,109.3077,4749.478957744522
collection_capacity_low,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
collection_capacity_low,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
collection_capacity_low,osrm,source_collection,GD21,C17_S,C17,28.9657492139738,99.117,2870.9981648414414
collection_capacity_low,osrm,collection_echelon,C02_E,P20E,P20E,123.84669143624437,216.9584,26869.580019301284
collection_capacity_low,osrm,collection_echelon,C17_S,P20E,P20E,1000.0,0.0,0.0
collection_capacity_low,osrm,collection_recycling,C02_E,P01,P01,787.1438555244531,159.5111,125558.18225294659
collection_capacity_low,osrm,collection_recycling,C09_S,P01,P01,1000.0,123.5371,123537.09999999999
collection_capacity_low,osrm,collection_recycling,C20_E,P01,P01,300.00000000000006,157.7425,47322.750000000015
collection_capacity_low,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
collection_capacity_low,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
collection_capacity_low,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
collection_capacity_low,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
collection_capacity_low,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
collection_capacity_high,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
collection_capacity_high,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
collection_capacity_high,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
collection_capacity_high,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
collection_capacity_high,osrm,source_collection,GD05,C02_S,C02,42.52526317030558,142.9087,6077.230076826249
collection_capacity_high,osrm,source_collection,GD05,C17_E,C17,188.4789862270743,85.2239,16062.914274317558
collection_capacity_high,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
collection_capacity_high,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
collection_capacity_high,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
collection_capacity_high,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
collection_capacity_high,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
collection_capacity_high,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
collection_capacity_high,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
collection_capacity_high,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
collection_capacity_high,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
collection_capacity_high,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
collection_capacity_high,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
collection_capacity_high,osrm,collection_echelon,C02_S,P14,P14,1123.846691436244,0.0,0.0
collection_capacity_high,osrm,collection_recycling,C02_S,P01,P01,1464.9925129742362,159.5111,233682.5672362847
collection_capacity_high,osrm,collection_recycling,C17_E,P01,P01,299.9999999999998,358.1613,107448.38999999991
collection_capacity_high,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
collection_capacity_high,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
collection_capacity_high,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
collection_capacity_high,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
collection_capacity_high,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
collection_capacity_high,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
collection_minimum_zero,osrm,source_collection,GD01,C11_S,C11,902.1803930131005,63.2176,57033.67921334498
collection_minimum_zero,osrm,source_collection,GD02,C11_S,C11,871.467868995633,74.1049,64580.03928513449
collection_minimum_zero,osrm,source_collection,GD03,C11_S,C11,106.30372375545852,124.1176,13194.163063590498
collection_minimum_zero,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
collection_minimum_zero,osrm,source_collection,GD05,C11_S,C11,231.00424939737988,81.8258,18902.107510340127
collection_minimum_zero,osrm,source_collection,GD06,C06_E,C06,31.138660288209607,0.0,0.0
collection_minimum_zero,osrm,source_collection,GD07,C07_E,C07,37.657393510917025,0.0,0.0
collection_minimum_zero,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
collection_minimum_zero,osrm,source_collection,GD09,C11_S,C11,133.24628544978165,94.6155,12607.163920973815
collection_minimum_zero,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
collection_minimum_zero,osrm,source_collection,GD11,C11_S,C11,265.7669875196506,0.0,0.0
collection_minimum_zero,osrm,source_collection,GD12,C11_S,C11,203.6240342358079,81.4106,16577.154801557663
collection_minimum_zero,osrm,source_collection,GD13,C11_S,C11,63.72464827074236,123.1212,7845.855164671724
collection_minimum_zero,osrm,source_collection,GD14,C16_E,C16,36.206226751091705,127.6495,4621.706741663481
collection_minimum_zero,osrm,source_collection,GD15,C16_E,C16,107.9007750043668,93.1125,10046.910912594103
collection_minimum_zero,osrm,source_collection,GD16,C16_E,C16,92.69039748471617,0.0,0.0
collection_minimum_zero,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
collection_minimum_zero,osrm,source_collection,GD18,C11_S,C11,43.45054335371179,136.18220000000002,5917.19058510385
collection_minimum_zero,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
collection_minimum_zero,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
collection_minimum_zero,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
collection_minimum_zero,osrm,collection_echelon,C11_S,P06,P06,925.9365303406112,112.4987,104166.65594582932
collection_minimum_zero,osrm,collection_echelon,C16_E,P06,P06,236.79739924017468,274.2217,64934.98537521941
collection_minimum_zero,osrm,collection_echelon,C17_E,P06,P06,68.07047041921398,101.9135,6937.299887068563
collection_minimum_zero,osrm,collection_recycling,C06_E,P01,P01,31.138660288209607,384.4626,11971.650294921816
collection_minimum_zero,osrm,collection_recycling,C07_E,P01,P01,37.657393510917025,204.2638,7692.0422966352535
collection_minimum_zero,osrm,collection_recycling,C11_S,P01,P01,1894.8322036506552,199.2956,377631.72092587955
collection_minimum_zero,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
collection_minimum_100,osrm,source_collection,GD01,C11_S,C11,902.1803930131005,63.2176,57033.67921334498
collection_minimum_100,osrm,source_collection,GD02,C11_S,C11,871.4678689956331,74.1049,64580.039285134495
collection_minimum_100,osrm,source_collection,GD03,C11_S,C11,106.30372375545852,124.1176,13194.163063590498
collection_minimum_100,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
collection_minimum_100,osrm,source_collection,GD05,C11_S,C11,231.00424939737988,81.8258,18902.107510340127
collection_minimum_100,osrm,source_collection,GD07,C08_E,C08,37.657393510917025,140.0552,5274.113779650186
collection_minimum_100,osrm,source_collection,GD08,C08_E,C08,46.345198742358086,0.0,0.0
collection_minimum_100,osrm,source_collection,GD09,C11_S,C11,133.24628544978145,94.6155,12607.163920973797
collection_minimum_100,osrm,source_collection,GD10,C09_S,C09,1.0225517996786948e-06,131.9282,0.0001349034183383708
collection_minimum_100,osrm,source_collection,GD10,C20_E,C20,53.58951432242637,127.7243,6844.683204171882
collection_minimum_100,osrm,source_collection,GD11,C11_S,C11,265.7669875196506,0.0,0.0
collection_minimum_100,osrm,source_collection,GD12,C11_S,C11,203.6240342358079,81.4106,16577.154801557663
collection_minimum_100,osrm,source_collection,GD13,C11_S,C11,63.72464827074236,123.1212,7845.855164671724
collection_minimum_100,osrm,source_collection,GD14,C21_E,C21,36.206226751091705,117.0409,4237.609364551849
collection_minimum_100,osrm,source_collection,GD15,C16_E,C16,107.90077400436681,93.1125,10046.910819481604
collection_minimum_100,osrm,source_collection,GD16,C16_E,C16,92.69039748471617,0.0,0.0
collection_minimum_100,osrm,source_collection,GD17,C21_E,C21,39.10472120524043,96.2472,3763.719922785017
collection_minimum_100,osrm,source_collection,GD18,C11_S,C11,43.45054335371179,136.18220000000002,5917.19058510385
collection_minimum_100,osrm,source_collection,GD19,C08_E,C08,15.997407746724889,138.8111,2220.6177664714032
collection_minimum_100,osrm,source_collection,GD19,C20_E,C20,14.415669161572055,30.5228,440.0065866848315
collection_minimum_100,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
collection_minimum_100,osrm,source_collection,GD21,C21_E,C21,28.9657492139738,0.0,0.0
collection_minimum_100,osrm,collection_echelon,C11_S,P06,P06,915.0379998897383,112.4987,102940.5854381957
collection_minimum_100,osrm,collection_echelon,C16_E,P06,P06,200.59117148908297,274.2217,55006.452050727865
collection_minimum_100,osrm,collection_echelon,C21_E,P06,P06,104.27669717030592,167.4085,17456.805458235158
collection_minimum_100,osrm,collection_recycling,C08_E,P01,P01,100.0,216.151,21615.100000000002
collection_minimum_100,osrm,collection_recycling,C09_S,P01,P01,1.0225520057360882e-06,123.5371,0.0001263231093878197
collection_minimum_100,osrm,collection_recycling,C11_S,P01,P01,1905.730734101528,199.2956,379803.7500912045
collection_minimum_100,osrm,collection_recycling,C20_E,P01,P01,259.80873503858356,157.7425,40982.87938682377
collection_minimum_100,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
collection_minimum_500,osrm,source_collection,GD01,C01_E,C01,393.6962762445415,0.0,0.0
collection_minimum_500,osrm,source_collection,GD01,C09_S,C09,414.7340282096071,138.7404,57540.36496741217
collection_minimum_500,osrm,source_collection,GD01,C17_E,C17,93.75008855895194,97.7622,9165.214907717973
collection_minimum_500,osrm,source_collection,GD02,C09_S,C09,871.4678689956331,88.19930000000001,76862.85601790655
collection_minimum_500,osrm,source_collection,GD03,C01_E,C01,106.30372375545852,126.5484,13452.566155295268
collection_minimum_500,osrm,source_collection,GD05,C17_E,C17,231.00424939737988,85.2239,19687.083050217363
collection_minimum_500,osrm,source_collection,GD09,C09_S,C09,133.24628544978165,0.0,0.0
collection_minimum_500,osrm,source_collection,GD10,C09_S,C09,53.58951534497817,131.9282,7069.968298335349
collection_minimum_500,osrm,source_collection,GD11,C09_S,C09,265.7669875196506,95.089,25271.51707625606
collection_minimum_500,osrm,source_collection,GD12,C09_S,C09,203.6240342358079,146.90079999999998,29912.533528467564
collection_minimum_500,osrm,source_collection,GD13,C17_E,C17,63.72464827074236,104.2271,6641.8352877794905
collection_minimum_500,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
collection_minimum_500,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
collection_minimum_500,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
collection_minimum_500,osrm,collection_echelon,C01_E,P10,P10,500.0,0.0,0.0
collection_minimum_500,osrm,collection_echelon,C09_S,P10,P10,29.8500519144104,138.8645,4145.112534068643
collection_minimum_500,osrm,collection_echelon,C17_E,P10,P10,500.0,97.8653,48932.65
